date,party,value,mean20,mean20_missing
2017-06-07,m5s,30.6,28.743333333333336,28.755
2017-06-07,leu,NA,NA,NaN
2017-06-07,leu,NA,NA,NaN
2017-06-07,leu,NA,NA,NaN
2017-06-07,others,1.9,4.1033333333333335,4.22
2017-06-07,others,3.6,4.083333333333333,4.135
2017-06-07,others,4.8,4.180000000000001,4.25
2017-06-07,si,2.6,NA,2.3
2017-06-07,si,2.7,NA,2.327777777777778
2017-06-07,si,2.8,NA,2.4
2017-06-07,ap,2.1,2.69,2.685
2017-06-07,ap,2.4,2.6766666666666667,2.695
2017-06-07,ap,2.8,2.6866666666666665,2.695
2017-06-07,mdp,2.7,NA,3.142105263157895
2017-06-07,mdp,3,NA,3.1210526315789475
2017-06-07,mdp,4,NA,3.210526315789474
2017-06-07,cp/ap,NA,NA,2.56
2017-06-07,cp/ap,NA,NA,2.56
2017-06-07,cp/ap,NA,NA,2.825
2017-06-07,lcp,NA,NA,NaN
2017-06-07,lcp,NA,NA,NaN
2017-06-07,lcp,NA,NA,NaN
2017-06-08,pd,26,28.46,28.490000000000002
2017-06-08,pd,26.4,28.393333333333334,28.425
2017-06-08,i,NA,NA,NaN
2017-06-08,i,NA,NA,NaN
2017-06-08,fi,12,12.713333333333333,12.65
2017-06-08,fi,13.1,12.766666666666667,12.64
2017-06-08,ln,12,12.906666666666666,12.965
2017-06-08,ln,13,12.919999999999998,12.98
2017-06-08,fdl,4.9,NA,4.5473684210526315
2017-06-08,fdl,5,NA,4.573684210526316
2017-06-08,m5s,30,28.67666666666667,28.795
2017-06-08,m5s,30.1,28.763333333333335,28.8
2017-06-08,leu,NA,NA,NaN
2017-06-08,leu,NA,NA,NaN
2017-06-08,others,3,4.180000000000001,4.115
2017-06-08,others,6,4.263333333333334,4.205
2017-06-08,si,2,NA,2.3722222222222222
2017-06-08,si,NA,NA,2.388235294117647
2017-06-08,ap,2,2.6533333333333333,2.62
2017-06-08,ap,3,2.6599999999999997,2.645
2017-06-08,mdp,4,NA,3.2473684210526317
2017-06-08,mdp,NA,NA,3.261111111111111
2017-06-08,cp/ap,7.5,NA,4.2
2017-06-08,cp/ap,NA,NA,4.2
2017-06-08,lcp,NA,NA,NaN
2017-06-08,lcp,NA,NA,NaN
2017-06-09,pd,27.4,28.290000000000003,28.32
2017-06-09,i,NA,NA,NaN
2017-06-09,fi,13.1,12.776666666666666,12.72
2017-06-09,ln,13.4,12.933333333333334,13.025
2017-06-09,fdl,4.7,NA,4.610526315789474
2017-06-09,m5s,29.8,28.82,28.865000000000002
2017-06-09,leu,NA,NA,NaN
2017-06-09,others,3.6,4.21,4.28
2017-06-09,si,2.2,NA,2.376470588235294
2017-06-09,ap,2.6,2.643333333333333,2.66
2017-06-09,mdp,3.2,NA,3.3111111111111113
2017-06-09,cp/ap,NA,NA,4.2
2017-06-09,lcp,NA,NA,NaN
2017-06-11,pd,29.2,28.360000000000003,28.235
2017-06-11,i,NA,NA,NaN
2017-06-11,fi,13.5,12.786666666666665,12.77
2017-06-11,ln,12.1,12.93,12.995
2017-06-11,fdl,3.8,NA,4.5473684210526315
2017-06-11,m5s,29.7,28.893333333333334,28.86
2017-06-11,leu,NA,NA,NaN
2017-06-11,others,1.4,4.15,4.075
2017-06-11,si,2.6,NA,2.3823529411764706
2017-06-11,ap,3.2,2.683333333333333,2.67
2017-06-11,mdp,NA,NA,3.3294117647058825
2017-06-11,cp/ap,4.5,NA,4.26
2017-06-11,lcp,NA,NA,NaN
2017-06-12,pd,28.6,28.363333333333337,28.215
2017-06-12,pd,29.5,28.410000000000004,28.225
2017-06-12,i,NA,NA,NaN
2017-06-12,i,NA,NA,NaN
2017-06-12,fi,11.5,12.726666666666665,12.754999999999999
2017-06-12,fi,12.5,12.7,12.73
2017-06-12,ln,12.5,12.916666666666666,12.99
2017-06-12,ln,15,12.986666666666666,13.015
2017-06-12,fdl,3,NA,4.478947368421053
2017-06-12,fdl,4,NA,4.431578947368421
2017-06-12,m5s,29,28.87666666666667,28.975
2017-06-12,m5s,29.5,28.873333333333335,29.05
2017-06-12,leu,NA,NA,NaN
2017-06-12,leu,NA,NA,NaN
2017-06-12,others,2.4,4.056666666666667,4.03
2017-06-12,others,5,4.086666666666667,4.025
2017-06-12,si,2,NA,2.3588235294117648
2017-06-12,si,2.5,NA,2.3588235294117648
2017-06-12,ap,3,2.7066666666666666,2.69
2017-06-12,ap,3,2.7199999999999998,2.675
2017-06-12,mdp,2,NA,3.288235294117647
2017-06-12,mdp,3,NA,3.2294117647058824
2017-06-12,cp/ap,2,NA,3.8833333333333333
2017-06-12,cp/ap,NA,NA,3.8833333333333333
2017-06-12,lcp,NA,NA,NaN
2017-06-12,lcp,NA,NA,NaN
2017-06-14,pd,28.1,28.393333333333334,28.3
2017-06-14,pd,28.5,28.353333333333335,28.330000000000002
2017-06-14,i,NA,NA,NaN
2017-06-14,i,NA,NA,NaN
2017-06-14,fi,12.8,12.736666666666666,12.695
2017-06-14,fi,13.3,12.75,12.745
2017-06-14,ln,13.5,13.023333333333333,13.055
2017-06-14,ln,13.6,13.023333333333333,13.175
2017-06-14,fdl,4.2,NA,4.394736842105263
2017-06-14,fdl,4.7,NA,4.405263157894737
2017-06-14,m5s,27,28.853333333333335,28.94
2017-06-14,m5s,27,28.803333333333335,28.885
2017-06-14,leu,NA,NA,NaN
2017-06-14,leu,NA,NA,NaN
2017-06-14,others,3.5,4.09,3.945
2017-06-14,others,5.5,4.1066666666666665,3.9
2017-06-14,si,2.5,NA,2.3705882352941177
2017-06-14,si,2.8,NA,2.435294117647059
2017-06-14,ap,2.5,2.71,2.695
2017-06-14,ap,3.2,2.713333333333333,2.695
2017-06-14,mdp,3,NA,3.2
2017-06-14,mdp,4.3,NA,3.288235294117647
2017-06-14,cp/ap,NA,NA,3.8833333333333333
2017-06-14,cp/ap,NA,NA,4.28
2017-06-14,lcp,NA,NA,NaN
2017-06-14,lcp,NA,NA,NaN
2017-06-16,pd,26.8,28.353333333333335,28.295
2017-06-16,i,NA,NA,NaN
2017-06-16,fi,14.1,12.77,12.84
2017-06-16,ln,13.8,13.066666666666666,13.265
2017-06-16,fdl,4.9,NA,4.473684210526316
2017-06-16,m5s,28.4,28.773333333333333,28.98
2017-06-16,leu,NA,NA,NaN
2017-06-16,others,3.7,4.053333333333334,3.8850000000000002
2017-06-16,si,2.2,NA,2.435294117647059
2017-06-16,ap,2.6,2.7266666666666666,2.69
2017-06-16,mdp,3.6,NA,3.311764705882353
2017-06-16,cp/ap,NA,NA,5
2017-06-16,lcp,NA,NA,NaN
2017-06-21,pd,28,28.35,28.255
2017-06-21,pd,29,28.37666666666667,28.185
2017-06-21,i,NA,NA,NaN
2017-06-21,i,NA,NA,NaN
2017-06-21,fi,13.1,12.79,12.845
2017-06-21,fi,13.5,12.783333333333333,12.86
2017-06-21,ln,13.4,13.129999999999999,13.29
2017-06-21,ln,14.2,13.126666666666667,13.36
2017-06-21,fdl,4.2,NA,4.4526315789473685
2017-06-21,fdl,4.2,NA,4.431578947368421
2017-06-21,m5s,27,28.753333333333334,28.835
2017-06-21,m5s,27.1,28.683333333333334,28.665
2017-06-21,leu,NA,NA,NaN
2017-06-21,leu,NA,NA,NaN
2017-06-21,others,3.3,4.08,3.79
2017-06-21,others,4.9,4.053333333333334,3.965
2017-06-21,si,2.2,NA,2.4
2017-06-21,si,2.7,NA,2.4294117647058826
2017-06-21,ap,3,2.7333333333333334,2.685
2017-06-21,ap,3.3,2.7266666666666666,2.745
2017-06-21,mdp,3.3,NA,3.2470588235294118
2017-06-21,mdp,3.6,NA,3.2941176470588234
2017-06-21,cp/ap,NA,NA,5
2017-06-21,cp/ap,NA,NA,5
2017-06-21,lcp,NA,NA,NaN
2017-06-21,lcp,NA,NA,NaN
2017-06-23,pd,26.6,28.34,28.065
2017-06-23,pd,28,28.290000000000003,27.990000000000002
2017-06-23,pd,28.3,28.203333333333333,28.1
2017-06-23,i,NA,NA,NaN
2017-06-23,i,NA,NA,NaN
2017-06-23,i,NA,NA,NaN
2017-06-23,fi,12.5,12.756666666666666,12.825
2017-06-23,fi,12.9,12.803333333333333,12.88
2017-06-23,fi,14.1,12.856666666666666,12.925
2017-06-23,ln,12.2,13.110000000000001,13.335
2017-06-23,ln,13.1,13.129999999999999,13.31
2017-06-23,ln,14.1,13.176666666666668,13.37
2017-06-23,fdl,4.3,NA,4.426315789473684
2017-06-23,fdl,4.5,NA,4.4
2017-06-23,fdl,4.9,NA,4.4
2017-06-23,m5s,26.4,28.563333333333336,28.605
2017-06-23,m5s,28,28.54666666666667,28.615
2017-06-23,m5s,28.2,28.493333333333336,28.52
2017-06-23,leu,NA,NA,NaN
2017-06-23,leu,NA,NA,NaN
2017-06-23,leu,NA,NA,NaN
2017-06-23,others,3.9,4.043333333333334,3.91
2017-06-23,others,4.8,4.133333333333334,3.99
2017-06-23,others,7.1,4.1866666666666665,4.095
2017-06-23,si,2.2,NA,2.411764705882353
2017-06-23,si,2.9,NA,2.4294117647058826
2017-06-23,si,NA,NA,2.44375
2017-06-23,ap,2.5,2.7266666666666666,2.745
2017-06-23,ap,3,2.75,2.745
2017-06-23,ap,3.2,2.756666666666667,2.805
2017-06-23,mdp,3.2,NA,3.3
2017-06-23,mdp,3.7,NA,3.311764705882353
2017-06-23,mdp,4.1,NA,3.3411764705882354
2017-06-23,cp/ap,1.3,NA,4.26
2017-06-23,cp/ap,NA,NA,4.26
2017-06-23,cp/ap,NA,NA,4.26
2017-06-23,lcp,NA,NA,NaN
2017-06-23,lcp,NA,NA,NaN
2017-06-23,lcp,NA,NA,NaN
2017-06-26,pd,29,28.203333333333333,28.17
2017-06-26,i,NA,NA,NaN
2017-06-26,fi,12,12.863333333333333,12.87
2017-06-26,ln,13,13.19,13.365
2017-06-26,fdl,4,NA,4.368421052631579
2017-06-26,m5s,29,28.57,28.48
2017-06-26,leu,NA,NA,NaN
2017-06-26,others,4.5,4.2266666666666675,4.12
2017-06-26,si,2.5,NA,2.4625
2017-06-26,ap,3,2.77,2.82
2017-06-26,mdp,3,NA,3.347058823529412
2017-06-26,cp/ap,NA,NA,4.26
2017-06-26,lcp,NA,NA,NaN
2017-06-28,pd,26.5,28.110000000000003,28.095
2017-06-28,pd,27.2,28.130000000000003,28.055
2017-06-28,pd,27.4,28.113333333333337,27.97
2017-06-28,pd,27.8,28.123333333333335,27.895
2017-06-28,pd,28.5,28.113333333333337,27.84
2017-06-28,i,NA,NA,NaN
2017-06-28,i,NA,NA,NaN
2017-06-28,i,NA,NA,NaN
2017-06-28,i,NA,NA,NaN
2017-06-28,i,NA,NA,NaN
2017-06-28,fi,13,12.863333333333333,12.9
2017-06-28,fi,13.5,12.863333333333333,12.955
2017-06-28,fi,13.7,12.909999999999998,13.03
2017-06-28,fi,14.1,12.973333333333333,13.09
2017-06-28,fi,14.3,13.016666666666667,13.13
2017-06-28,ln,13.6,13.16,13.42
2017-06-28,ln,13.7,13.193333333333333,13.28
2017-06-28,ln,14,13.286666666666665,13.36
2017-06-28,ln,15,13.386666666666665,13.459999999999999
2017-06-28,ln,15,13.456666666666667,13.51
2017-06-28,fdl,4.1,NA,4.347368421052631
2017-06-28,fdl,4.2,NA,4.34
2017-06-28,fdl,4.3,NA,4.35
2017-06-28,fdl,4.4,NA,4.355
2017-06-28,fdl,4.8,NA,4.355
2017-06-28,m5s,25.9,28.5,28.325
2017-06-28,m5s,26.8,28.42,28.215
2017-06-28,m5s,28,28.416666666666668,28.27
2017-06-28,m5s,28.3,28.47666666666667,28.29
2017-06-28,m5s,28.4,28.42666666666667,28.18
2017-06-28,leu,NA,NA,NaN
2017-06-28,leu,NA,NA,NaN
2017-06-28,leu,NA,NA,NaN
2017-06-28,leu,NA,NA,NaN
2017-06-28,leu,NA,NA,NaN
2017-06-28,others,2.5,4.14,4.14
2017-06-28,others,2.9,4.066666666666666,3.915
2017-06-28,others,4.1,3.99,4.025
2017-06-28,others,4.2,3.996666666666667,4.055
2017-06-28,others,4.6,3.976666666666667,4.045
2017-06-28,si,2.4,NA,2.458823529411765
2017-06-28,si,2.5,NA,2.4611111111111112
2017-06-28,si,2.5,NA,2.4555555555555557
2017-06-28,si,2.8,NA,2.4611111111111112
2017-06-28,si,2.8,NA,2.4611111111111112
2017-06-28,ap,1.8,2.7199999999999998,2.7600000000000002
2017-06-28,ap,2.4,2.73,2.73
2017-06-28,ap,2.9,2.7199999999999998,2.77
2017-06-28,ap,3.1,2.7333333333333334,2.805
2017-06-28,ap,3.1,2.7333333333333334,2.82
2017-06-28,mdp,2.9,NA,3.3294117647058825
2017-06-28,mdp,3.4,NA,3.3333333333333335
2017-06-28,mdp,3.7,NA,3.388888888888889
2017-06-28,mdp,3.8,NA,3.433333333333333
2017-06-28,mdp,4.5,NA,3.4611111111111112
2017-06-28,cp/ap,0.6,NA,3.18
2017-06-28,cp/ap,NA,NA,3.18
2017-06-28,cp/ap,NA,NA,3.18
2017-06-28,cp/ap,NA,NA,3.18
2017-06-28,cp/ap,NA,NA,3.18
2017-06-28,lcp,NA,NA,NaN
2017-06-28,lcp,NA,NA,NaN
2017-06-28,lcp,NA,NA,NaN
2017-06-28,lcp,NA,NA,NaN
2017-06-28,lcp,NA,NA,NaN
2017-06-30,pd,26.3,27.97666666666667,27.855
2017-06-30,pd,27.1,27.913333333333338,27.89
2017-06-30,i,NA,NA,NaN
2017-06-30,i,NA,NA,NaN
2017-06-30,fi,13.6,13.03,13.21
2017-06-30,fi,14.4,13.069999999999999,13.275
2017-06-30,ln,13.8,13.49,13.6
2017-06-30,ln,14.3,13.543333333333333,13.665
2017-06-30,fdl,4.7,NA,4.345
2017-06-30,fdl,5.1,NA,4.35
2017-06-30,m5s,26,28.276666666666667,27.98
2017-06-30,m5s,27.4,28.27,27.845
2017-06-30,leu,NA,NA,NaN
2017-06-30,leu,NA,NA,NaN
2017-06-30,others,3.2,4.036666666666667,4.055
2017-06-30,others,4.5,4.0200000000000005,3.98
2017-06-30,si,2.1,NA,2.466666666666667
2017-06-30,si,2.9,NA,2.4894736842105263
2017-06-30,ap,2.1,2.7333333333333334,2.825
2017-06-30,ap,2.4,2.7299999999999995,2.795
2017-06-30,mdp,3.5,NA,3.433333333333333
2017-06-30,mdp,4.3,NA,3.4789473684210526
2017-06-30,cp/ap,2.3,NA,2.14
2017-06-30,cp/ap,NA,NA,2.14
2017-06-30,lcp,NA,NA,NaN
2017-06-30,lcp,NA,NA,NaN
2017-07-04,pd,26.4,27.810000000000002,27.84
2017-07-04,i,NA,NA,NaN
2017-07-04,fi,13.4,13.123333333333333,13.29
2017-07-04,ln,13.9,13.553333333333333,13.69
2017-07-04,fdl,5.3,NA,4.38
2017-07-04,m5s,28,28.276666666666667,27.755
2017-07-04,leu,NA,NA,NaN
2017-07-04,others,4,4.046666666666667,4
2017-07-04,si,2.2,NA,2.4894736842105263
2017-07-04,ap,2,2.6966666666666663,2.765
2017-07-04,mdp,4.8,NA,3.563157894736842
2017-07-04,cp/ap,NA,NA,2.14
2017-07-04,lcp,NA,NA,NaN
2017-07-05,pd,28.7,27.89666666666667,27.815
2017-07-05,i,NA,NA,NaN
2017-07-05,fi,13.8,13.143333333333333,13.305
2017-07-05,ln,14.4,13.603333333333332,13.805
2017-07-05,fdl,4.3,NA,4.405
2017-07-05,m5s,26.2,28.14666666666667,27.58
2017-07-05,leu,NA,NA,NaN
2017-07-05,others,3,3.98,4.08
2017-07-05,si,2.6,NA,2.4894736842105263
2017-07-05,ap,3.2,2.7366666666666664,2.765
2017-07-05,mdp,3.8,NA,3.575
2017-07-05,cp/ap,NA,NA,1.55
2017-07-05,lcp,NA,NA,NaN
2017-07-07,pd,26.7,27.866666666666667,27.72
2017-07-07,i,NA,NA,NaN
2017-07-07,fi,13.8,13.166666666666666,13.42
2017-07-07,ln,14.8,13.66,13.92
2017-07-07,fdl,5.1,NA,4.51
2017-07-07,m5s,27.2,28.060000000000002,27.49
2017-07-07,leu,NA,NA,NaN
2017-07-07,others,4.2,3.986666666666667,4.17
2017-07-07,si,2.1,NA,2.4947368421052634
2017-07-07,ap,2.4,2.7266666666666666,2.735
2017-07-07,mdp,3.7,NA,3.66
2017-07-07,cp/ap,NA,NA,1.4
2017-07-07,lcp,NA,NA,NaN
2017-07-10,pd,29.5,27.916666666666668,27.72
2017-07-10,i,NA,NA,NaN
2017-07-10,fi,12.5,13.169999999999998,13.42
2017-07-10,ln,13.5,13.693333333333333,13.845
2017-07-10,fdl,4,NA,4.51
2017-07-10,m5s,29.5,28.076666666666668,27.49
2017-07-10,leu,NA,NA,NaN
2017-07-10,others,3,4.016666666666667,4.07
2017-07-10,si,2,NA,2.468421052631579
2017-07-10,ap,3,2.7266666666666666,2.735
2017-07-10,mdp,3,NA,3.66
2017-07-10,cp/ap,NA,NA,1.4
2017-07-10,lcp,NA,NA,NaN
2017-07-11,pd,26.1,27.853333333333335,27.62
2017-07-11,i,NA,NA,NaN
2017-07-11,fi,13.4,13.203333333333331,13.45
2017-07-11,ln,14.2,13.616666666666667,13.88
2017-07-11,fdl,5.4,NA,4.57
2017-07-11,m5s,27.8,28.03666666666667,27.53
2017-07-11,leu,NA,NA,NaN
2017-07-11,others,5.1,3.94,4.15
2017-07-11,si,2.2,NA,2.4526315789473685
2017-07-11,ap,2,2.6933333333333334,2.71
2017-07-11,mdp,3.8,NA,3.7
2017-07-11,cp/ap,NA,NA,1.4
2017-07-11,lcp,NA,NA,NaN
2017-07-12,pd,26.2,27.756666666666668,27.505
2017-07-12,pd,27.6,27.7,27.545
2017-07-12,pd,28.1,27.65,27.55
2017-07-12,i,NA,NA,NaN
2017-07-12,i,NA,NA,NaN
2017-07-12,i,NA,NA,NaN
2017-07-12,fi,12.8,13.223333333333333,13.425
2017-07-12,fi,13.7,13.25,13.405
2017-07-12,fi,13.9,13.263333333333332,13.445
2017-07-12,ln,14,13.669999999999998,13.9
2017-07-12,ln,14.3,13.713333333333333,13.925
2017-07-12,ln,14.6,13.733333333333333,13.985
2017-07-12,fdl,4.3,NA,4.55
2017-07-12,fdl,4.4,NA,4.525
2017-07-12,fdl,4.8,NA,4.555
2017-07-12,m5s,26.9,28.03666666666667,27.525
2017-07-12,m5s,26.9,28.003333333333334,27.45
2017-07-12,m5s,27,27.883333333333333,27.45
2017-07-12,leu,NA,NA,NaN
2017-07-12,leu,NA,NA,NaN
2017-07-12,leu,NA,NA,NaN
2017-07-12,others,2,3.943333333333334,3.975
2017-07-12,others,3.2,3.93,3.95
2017-07-12,others,3.7,3.8933333333333335,3.9699999999999998
2017-07-12,si,2.6,NA,2.442105263157895
2017-07-12,si,2.7,NA,2.468421052631579
2017-07-12,si,2.9,NA,2.505263157894737
2017-07-12,ap,2.6,2.71,2.68
2017-07-12,ap,3,2.7299999999999995,2.7
2017-07-12,ap,3.4,2.75,2.72
2017-07-12,mdp,3.7,NA,3.67
2017-07-12,mdp,3.9,NA,3.685
2017-07-12,mdp,4,NA,3.7199999999999998
2017-07-12,cp/ap,NA,NA,1.4
2017-07-12,cp/ap,NA,NA,1.4
2017-07-12,cp/ap,NA,NA,1.4
2017-07-12,lcp,NA,NA,NaN
2017-07-12,lcp,NA,NA,NaN
2017-07-12,lcp,NA,NA,NaN
2017-07-14,pd,26.2,27.65666666666667,27.41
2017-07-14,i,NA,NA,NaN
2017-07-14,fi,13.1,13.3,13.425
2017-07-14,ln,15.3,13.843333333333334,14.04
2017-07-14,fdl,5.4,NA,4.615
2017-07-14,m5s,27.8,27.810000000000002,27.485
2017-07-14,leu,NA,NA,NaN
2017-07-14,others,4.1,3.93,3.9299999999999997
2017-07-14,si,2.1,NA,2.473684210526316
2017-07-14,ap,2.5,2.7666666666666666,2.68
2017-07-14,mdp,3.5,NA,3.715
2017-07-14,cp/ap,NA,NA,1.4
2017-07-14,lcp,NA,NA,NaN
2017-07-17,pd,24,27.576666666666668,27.28
2017-07-17,pd,29,27.630000000000003,27.33
2017-07-17,i,NA,NA,NaN
2017-07-17,i,NA,NA,NaN
2017-07-17,fi,11.5,13.246666666666666,13.375
2017-07-17,fi,13,13.243333333333332,13.38
2017-07-17,ln,13.5,13.860000000000001,14.105
2017-07-17,ln,14,13.879999999999999,14.15
2017-07-17,fdl,4.5,NA,4.625
2017-07-17,fdl,5,NA,4.65
2017-07-17,m5s,28.5,27.756666666666668,27.59
2017-07-17,m5s,28.5,27.713333333333335,27.615
2017-07-17,leu,NA,NA,NaN
2017-07-17,leu,NA,NA,NaN
2017-07-17,others,3.5,3.8466666666666667,3.91
2017-07-17,others,8,3.9933333333333336,4.07
2017-07-17,si,2,NA,2.463157894736842
2017-07-17,si,NA,NA,2.438888888888889
2017-07-17,ap,2.5,2.75,2.68
2017-07-17,ap,3,2.763333333333333,2.68
2017-07-17,mdp,3.5,NA,3.73
2017-07-17,mdp,6,NA,3.8449999999999998
2017-07-17,cp/ap,NA,NA,1.45
2017-07-17,cp/ap,NA,NA,1.45
2017-07-17,lcp,NA,NA,NaN
2017-07-17,lcp,NA,NA,NaN
2017-07-18,pd,25.4,27.503333333333334,27.185
2017-07-18,i,NA,NA,NaN
2017-07-18,fi,13.1,13.229999999999999,13.33
2017-07-18,ln,14.5,13.96,14.17
2017-07-18,fdl,5.5,NA,4.68
2017-07-18,m5s,28.4,27.67,27.625
2017-07-18,leu,NA,NA,NaN
2017-07-18,others,5.3,4.123333333333333,3.98
2017-07-18,si,2.1,NA,2.4210526315789473
2017-07-18,ap,2,2.7233333333333336,2.62
2017-07-18,mdp,3.7,NA,3.825
2017-07-18,cp/ap,NA,NA,1.45
2017-07-18,lcp,NA,NA,NaN
2017-07-19,pd,27.5,27.466666666666665,27.11
2017-07-19,pd,27.9,27.413333333333338,27.18
2017-07-19,i,NA,NA,NaN
2017-07-19,i,NA,NA,NaN
2017-07-19,fi,13.6,13.3,13.41
2017-07-19,fi,13.7,13.34,13.445
2017-07-19,ln,14.6,14.03,14.25
2017-07-19,ln,15,14.03,14.32
2017-07-19,fdl,4.2,NA,4.69
2017-07-19,fdl,4.4,NA,4.705
2017-07-19,m5s,26.3,27.580000000000002,27.49
2017-07-19,m5s,27,27.49666666666667,27.544999999999998
2017-07-19,leu,NA,NA,NaN
2017-07-19,leu,NA,NA,NaN
2017-07-19,others,3.5,4.16,3.93
2017-07-19,others,4,4.126666666666667,4.005
2017-07-19,si,2.3,NA,2.4105263157894736
2017-07-19,si,2.9,NA,2.4368421052631577
2017-07-19,ap,2.5,2.7066666666666666,2.595
2017-07-19,ap,3.2,2.713333333333333,2.665
2017-07-19,mdp,3.6,NA,3.855
2017-07-19,mdp,3.8,NA,3.9
2017-07-19,cp/ap,NA,NA,1.45
2017-07-19,cp/ap,NA,NA,2.3
2017-07-19,lcp,NA,NA,NaN
2017-07-19,lcp,NA,NA,NaN
2017-07-21,pd,26.7,27.366666666666667,27.155
2017-07-21,pd,26.9,27.313333333333336,27.13
2017-07-21,i,NA,NA,NaN
2017-07-21,i,NA,NA,NaN
2017-07-21,fi,12.8,13.34,13.41
2017-07-21,fi,15.1,13.4,13.48
2017-07-21,ln,15.1,14.083333333333334,14.39
2017-07-21,ln,15.2,14.136666666666665,14.45
2017-07-21,fdl,4.9,NA,4.74
2017-07-21,fdl,5.3,NA,4.79
2017-07-21,m5s,27.6,27.516666666666666,27.585
2017-07-21,m5s,28,27.55,27.585
2017-07-21,leu,NA,NA,NaN
2017-07-21,leu,NA,NA,NaN
2017-07-21,others,2.6,4.096666666666667,3.9899999999999998
2017-07-21,others,4,4.046666666666667,3.985
2017-07-21,si,2,NA,2.4105263157894736
2017-07-21,si,2.1,NA,2.389473684210526
2017-07-21,ap,2,2.6966666666666663,2.645
2017-07-21,ap,2.5,2.6733333333333333,2.625
2017-07-21,mdp,3.4,NA,3.9
2017-07-21,mdp,3.8,NA,3.905
2017-07-21,cp/ap,NA,NA,2.3
2017-07-21,cp/ap,NA,NA,2.3
2017-07-21,lcp,NA,NA,NaN
2017-07-21,lcp,NA,NA,NaN
2017-07-24,pd,24,27.220000000000002,26.94
2017-07-24,pd,28.4,27.233333333333334,26.935
2017-07-24,i,NA,NA,NaN
2017-07-24,i,NA,NA,NaN
2017-07-24,fi,12.5,13.346666666666666,13.4
2017-07-24,fi,13.3,13.353333333333332,13.35
2017-07-24,ln,12.5,14.093333333333334,14.325
2017-07-24,ln,13.9,14.110000000000001,14.27
2017-07-24,fdl,4.5,NA,4.795
2017-07-24,fdl,5,NA,4.805
2017-07-24,m5s,28,27.53666666666667,27.57
2017-07-24,m5s,28,27.57,27.55
2017-07-24,leu,NA,NA,NaN
2017-07-24,leu,NA,NA,NaN
2017-07-24,others,3.5,4.04,3.95
2017-07-24,others,7,4.163333333333333,4.07
2017-07-24,si,2,NA,2.3473684210526318
2017-07-24,si,2.3,NA,2.3210526315789473
2017-07-24,ap,2.7,2.6766666666666667,2.605
2017-07-24,ap,3,2.6766666666666667,2.6
2017-07-24,mdp,3.6,NA,3.895
2017-07-24,mdp,6,NA,3.9699999999999998
2017-07-24,cp/ap,NA,NA,2.3
2017-07-24,cp/ap,NA,NA,2.3
2017-07-24,lcp,NA,NA,NaN
2017-07-24,lcp,NA,NA,NaN
2017-07-25,pd,25.4,27.113333333333337,26.89
2017-07-25,i,NA,NA,NaN
2017-07-25,fi,13.2,13.343333333333332,13.33
2017-07-25,ln,14.4,14.116666666666667,14.3
2017-07-25,fdl,5.5,NA,4.845
2017-07-25,m5s,28.5,27.616666666666667,27.675
2017-07-25,leu,NA,NA,NaN
2017-07-25,others,5.3,4.176666666666667,4.175
2017-07-25,si,2.1,NA,2.3210526315789473
2017-07-25,ap,2,2.6333333333333333,2.595
2017-07-25,mdp,3.6,NA,3.975
2017-07-25,cp/ap,NA,NA,NaN
2017-07-25,lcp,NA,NA,NaN
2017-07-26,pd,27.3,27.136666666666667,26.9
2017-07-26,pd,28.3,27.14666666666667,26.995
2017-07-26,i,NA,NA,NaN
2017-07-26,i,NA,NA,NaN
2017-07-26,fi,12.7,13.35,13.245
2017-07-26,fi,13.5,13.37,13.25
2017-07-26,ln,14.8,14.203333333333331,14.325
2017-07-26,ln,15.2,14.273333333333333,14.39
2017-07-26,fdl,4.3,NA,4.805
2017-07-26,fdl,4.8,NA,4.78
2017-07-26,m5s,26.3,27.613333333333337,27.62
2017-07-26,m5s,27.2,27.586666666666666,27.58
2017-07-26,leu,NA,NA,NaN
2017-07-26,leu,NA,NA,NaN
2017-07-26,others,3.5,4.163333333333333,4.125
2017-07-26,others,4.1,4.14,4.13
2017-07-26,si,2.1,NA,2.278947368421053
2017-07-26,si,2.7,NA,2.305263157894737
2017-07-26,ap,2.6,2.6366666666666663,2.605
2017-07-26,ap,3,2.6366666666666663,2.6550000000000002
2017-07-26,mdp,3.5,NA,3.935
2017-07-26,mdp,4.1,NA,3.9
2017-07-26,cp/ap,NA,NA,NaN
2017-07-26,cp/ap,NA,NA,NaN
2017-07-26,lcp,NA,NA,NaN
2017-07-26,lcp,NA,NA,NaN
2017-07-31,pd,25.6,27.05666666666667,26.84
2017-07-31,i,NA,NA,NaN
2017-07-31,fi,13.3,13.343333333333332,13.225
2017-07-31,ln,14.4,14.283333333333333,14.39
2017-07-31,fdl,5.4,NA,4.835
2017-07-31,m5s,28.3,27.59,27.685
2017-07-31,leu,NA,NA,NaN
2017-07-31,others,5.3,4.08,4.245
2017-07-31,si,2.2,NA,2.2842105263157895
2017-07-31,ap,2,2.5966666666666662,2.595
2017-07-31,mdp,3.5,NA,3.885
2017-07-31,cp/ap,NA,NA,NaN
2017-07-31,lcp,NA,NA,NaN
2017-08-02,pd,27,26.990000000000002,26.855
2017-08-02,pd,27.5,27.023333333333333,26.755
2017-08-02,i,NA,NA,NaN
