date,party,value,mean20_missing
2017-12-06,m5s,27.5,27.105
2017-12-06,m5s,29.1,27.185
2017-12-06,leu,5.6,6.2
2017-12-06,leu,6.2,6.2
2017-12-06,leu,6.6,6.28
2017-12-06,leu,7.5,6.483333333333333
2017-12-06,others,1.2,5.62
2017-12-06,others,6.3,5.66
2017-12-06,others,6.5,5.685
2017-12-06,others,6.7,5.7
2017-12-06,si,NA,2.3
2017-12-06,si,NA,2.330769230769231
2017-12-06,si,NA,2.3583333333333334
2017-12-06,si,NA,2.3545454545454545
2017-12-06,ap,1.3,1.93
2017-12-06,ap,1.3,1.905
2017-12-06,ap,2,1.915
2017-12-06,ap,2.7,1.945
2017-12-06,mdp,NA,3.570588235294118
2017-12-06,mdp,NA,3.5875
2017-12-06,mdp,NA,3.64
2017-12-06,mdp,NA,3.678571428571429
2017-12-06,cp/ap,NA,0.9444444444444444
2017-12-06,cp/ap,NA,0.975
2017-12-06,cp/ap,NA,0.9428571428571428
2017-12-06,cp/ap,NA,0.9428571428571428
2017-12-06,lcp,NA,NaN
2017-12-06,lcp,NA,NaN
2017-12-06,lcp,NA,NaN
2017-12-06,lcp,NA,NaN
2017-12-07,pd,24.9,24.66
2017-12-07,pd,25,24.665
2017-12-07,pd,25.2,24.715
2017-12-07,pd,27,24.785
2017-12-07,i,NA,NaN
2017-12-07,i,NA,NaN
2017-12-07,i,NA,NaN
2017-12-07,i,NA,NaN
2017-12-07,fi,14.5,15.495000000000001
2017-12-07,fi,14.8,15.495000000000001
2017-12-07,fi,15.2,15.425
2017-12-07,fi,15.4,15.485
2017-12-07,ln,13,13.88
2017-12-07,ln,13.6,13.84
2017-12-07,ln,14.1,13.755
2017-12-07,ln,14.5,13.81
2017-12-07,fdl,4.8,5.015
2017-12-07,fdl,4.9,5.02
2017-12-07,fdl,5,5.02
2017-12-07,fdl,5.2,5.02
2017-12-07,m5s,26.8,27.13
2017-12-07,m5s,27.5,27.14
2017-12-07,m5s,28,27.17
2017-12-07,m5s,28.7,27.205000000000002
2017-12-07,leu,6,6.414285714285715
2017-12-07,leu,6,6.3625
2017-12-07,leu,7,6.433333333333334
2017-12-07,leu,7.6,6.55
2017-12-07,others,2,5.475
2017-12-07,others,5.7,5.43
2017-12-07,others,6.4,5.585
2017-12-07,others,7.5,5.675
2017-12-07,si,NA,2.32
2017-12-07,si,NA,2.3333333333333335
2017-12-07,si,NA,2.3375
2017-12-07,si,NA,2.4
2017-12-07,ap,1.9,1.915
2017-12-07,ap,2,1.92
2017-12-07,ap,NA,1.931578947368421
2017-12-07,ap,NA,1.9388888888888889
2017-12-07,mdp,NA,3.707692307692308
2017-12-07,mdp,NA,3.7583333333333333
2017-12-07,mdp,NA,3.8181818181818183
2017-12-07,mdp,NA,3.8600000000000003
2017-12-07,cp/ap,NA,0.9428571428571428
2017-12-07,cp/ap,NA,0.9428571428571428
2017-12-07,cp/ap,NA,1
2017-12-07,cp/ap,NA,1.04
2017-12-07,lcp,NA,NaN
2017-12-07,lcp,NA,NaN
2017-12-07,lcp,NA,NaN
2017-12-07,lcp,NA,NaN
2017-12-08,pd,24,24.815
2017-12-08,i,NA,NaN
2017-12-08,fi,16.4,15.515
2017-12-08,ln,14.5,13.88
2017-12-08,fdl,5,5.02
2017-12-08,m5s,26.5,27.13
2017-12-08,leu,5.8,6.4818181818181815
2017-12-08,others,6.8,5.6899999999999995
2017-12-08,si,NA,2.3
2017-12-08,ap,1,1.8833333333333333
2017-12-08,mdp,NA,3.9333333333333336
2017-12-08,cp/ap,NA,1.04
2017-12-08,lcp,NA,NaN
2017-12-10,pd,25.3,24.865
2017-12-10,i,NA,NaN
2017-12-10,fi,15.7,15.575
2017-12-10,ln,12.5,13.81
2017-12-10,fdl,5.2,5.09
2017-12-10,m5s,28.6,27.26
2017-12-10,leu,5.4,6.391666666666667
2017-12-10,others,5.9,5.71
2017-12-10,si,NA,2.36
2017-12-10,ap,1.4,1.8611111111111112
2017-12-10,mdp,NA,4.05
2017-12-10,cp/ap,NA,1.025
2017-12-10,lcp,NA,NaN
2017-12-11,pd,23.7,24.775
2017-12-11,i,NA,NaN
2017-12-11,fi,17.4,15.695
2017-12-11,ln,14,13.81
2017-12-11,fdl,5.4,5.12
2017-12-11,m5s,26.7,27.29
2017-12-11,leu,7.3,6.461538461538462
2017-12-11,others,4.4,5.65
2017-12-11,si,NA,2.35
2017-12-11,ap,1.1,1.8055555555555556
2017-12-11,mdp,NA,4.171428571428572
2017-12-11,cp/ap,NA,0.8333333333333333
2017-12-11,lcp,NA,NaN
2017-12-13,pd,23.4,24.63
2017-12-13,pd,24.1,24.615
2017-12-13,pd,25,24.69
2017-12-13,i,NA,NaN
2017-12-13,i,NA,NaN
2017-12-13,i,NA,NaN
2017-12-13,fi,15.1,15.66
2017-12-13,fi,15.6,15.685
2017-12-13,fi,16.7,15.79
2017-12-13,ln,13.6,13.755
2017-12-13,ln,14.2,13.75
2017-12-13,ln,14.3,13.815
2017-12-13,fdl,5,5.12
2017-12-13,fdl,5,5.125
2017-12-13,fdl,5.3,5.145
2017-12-13,m5s,26.2,27.225
2017-12-13,m5s,27.8,27.240000000000002
2017-12-13,m5s,28.2,27.36
2017-12-13,leu,6.2,6.442857142857143
2017-12-13,leu,6.4,6.44
2017-12-13,leu,6.6,6.45
2017-12-13,others,3.8,5.515
2017-12-13,others,7,5.53
2017-12-13,others,7.4,5.65
2017-12-13,si,NA,2.35
2017-12-13,si,NA,2.3333333333333335
2017-12-13,si,NA,2.2
2017-12-13,ap,1.1,1.7222222222222223
2017-12-13,ap,2,1.7166666666666668
2017-12-13,ap,NA,1.7176470588235295
2017-12-13,mdp,NA,3.966666666666667
2017-12-13,mdp,NA,4.16
2017-12-13,mdp,NA,4.2
2017-12-13,cp/ap,NA,0.8333333333333333
2017-12-13,cp/ap,NA,0.8333333333333333
2017-12-13,cp/ap,NA,0.95
2017-12-13,lcp,NA,NaN
2017-12-13,lcp,NA,NaN
2017-12-13,lcp,NA,NaN
2017-12-14,pd,24.4,24.63
2017-12-14,i,NA,NaN
2017-12-14,fi,15.5,15.69
2017-12-14,ln,13.5,13.75
2017-12-14,fdl,5,5.13
2017-12-14,m5s,27.2,27.325
2017-12-14,leu,6.4,6.447058823529412
2017-12-14,others,6.3,5.675
2017-12-14,si,NA,2.2
2017-12-14,ap,1.8,1.711764705882353
2017-12-14,mdp,NA,3.7666666666666666
2017-12-14,cp/ap,NA,0.95
2017-12-14,lcp,NA,NaN
2017-12-17,pd,24.9,24.66
2017-12-17,i,NA,NaN
2017-12-17,fi,15,15.7
2017-12-17,ln,13.3,13.74
2017-12-17,fdl,5.4,5.1450000000000005
2017-12-17,m5s,28.5,27.465
2017-12-17,leu,5.7,6.405555555555556
2017-12-17,others,6,5.675
2017-12-17,si,NA,2.4
2017-12-17,ap,1.2,1.6823529411764706
2017-12-17,mdp,NA,3.95
2017-12-17,cp/ap,NA,0.7
2017-12-17,lcp,NA,NaN
2017-12-18,pd,23,24.5
2017-12-18,pd,25.1,24.535
2017-12-18,pd,26,24.57
2017-12-18,i,NA,NaN
2017-12-18,i,NA,NaN
2017-12-18,i,NA,NaN
2017-12-18,fi,15,15.685
2017-12-18,fi,15.8,15.695
2017-12-18,fi,17.5,15.805
2017-12-18,ln,13.3,13.69
2017-12-18,ln,14,13.705
2017-12-18,ln,14.1,13.77
2017-12-18,fdl,3.8,5.08
2017-12-18,fdl,5,5.08
2017-12-18,fdl,5.3,5.08
2017-12-18,m5s,26.5,27.425
2017-12-18,m5s,26.9,27.42
2017-12-18,m5s,28,27.405
2017-12-18,leu,6.4,6.405263157894737
2017-12-18,leu,7,6.435
2017-12-18,leu,7.9,6.57
2017-12-18,others,4,5.545
2017-12-18,others,4.4,5.425
2017-12-18,others,7,5.495
2017-12-18,si,NA,2.4
2017-12-18,si,NA,NaN
2017-12-18,si,NA,NaN
2017-12-18,ap,0.9,1.5823529411764705
2017-12-18,ap,1,1.5176470588235293
2017-12-18,ap,2.1,1.5529411764705883
2017-12-18,mdp,NA,3
2017-12-18,mdp,NA,NaN
2017-12-18,mdp,NA,NaN
2017-12-18,cp/ap,NA,0.7
2017-12-18,cp/ap,NA,0.7
2017-12-18,cp/ap,NA,NaN
2017-12-18,lcp,NA,NaN
2017-12-18,lcp,NA,NaN
2017-12-18,lcp,NA,NaN
2017-12-19,pd,23.5,24.58
2017-12-19,pd,25,24.675
2017-12-19,i,NA,NaN
2017-12-19,i,NA,NaN
2017-12-19,fi,15,15.705
2017-12-19,fi,16.8,15.77
2017-12-19,ln,14,13.76
2017-12-19,ln,14.5,13.85
2017-12-19,fdl,5,5.0600000000000005
2017-12-19,fdl,5,5.065
2017-12-19,m5s,26.3,27.415
2017-12-19,m5s,29,27.575
2017-12-19,leu,6.4,6.5
2017-12-19,leu,7,6.57
2017-12-19,others,5,5.515
2017-12-19,others,6.9,5.8
2017-12-19,si,NA,NaN
2017-12-19,si,NA,NaN
2017-12-19,ap,0.6,1.4941176470588236
2017-12-19,ap,NA,1.50625
2017-12-19,mdp,NA,NaN
2017-12-19,mdp,NA,NaN
2017-12-19,cp/ap,NA,NaN
2017-12-19,cp/ap,NA,NaN
2017-12-19,lcp,NA,NaN
2017-12-19,lcp,NA,NaN
2017-12-20,pd,23.7,24.655
2017-12-20,pd,25,24.685
2017-12-20,i,NA,NaN
2017-12-20,i,NA,NaN
2017-12-20,fi,14.8,15.735
